"Eco_Ctrl1"	"Eco_Ctrl2"	"Eco_Exp1"	"Eco_Exp2"
"b3992"	15.3688254797015	21.3747879047913	27.1550819304666	33.1138043332966
"b3993"	24.5901207675223	21.3747879047913	14.3762198455411	25.8701596353879
"b3994"	19.4671789409552	21.3747879047913	36.1002853899144	40.3574490312052
"b3995"	3.07376509594029	2.67184848809892	4.47260172972391	8.27845108332414
"b3996"	2.04917673062686	5.34369697619783	2.55577241698509	5.17403192707759
"b3997"	6.14753019188058	2.67184848809892	5.43101638609332	10.3480638541552
"b3998"	0	0	0.638943104246272	2.06961277083104
"b3999"	4.09835346125372	2.67184848809892	3.19471552123136	4.13922554166207
"b4000"	14.344237114388	8.01554546429675	13.4178051891717	16.5569021666483
"b4001"	0	2.67184848809892	3.19471552123136	1.03480638541552
"b4002"	0	0	0	0
"b4003"	0	0	0	0
"b4004"	2.04917673062686	0	0.958414656369409	0
"b4005"	7.17211855719401	8.01554546429675	2.55577241698509	1.03480638541552
"b4006"	20.4917673062686	21.3747879047913	5.75048793821645	12.4176766249862
"b4011"	0	0	0	0
"b4012"	0	0	0.319471552123136	1.03480638541552
"b4013"	1.02458836531343	5.34369697619783	14.056748293418	20.6961277083104
"b4014"	30.7376509594029	34.7340303452859	32.2666267644368	23.8005468645569
"b4015"	21.516355671582	24.0466363928902	15.3346345019105	33.1138043332966
"b4016"	6.14753019188058	2.67184848809892	6.38943104246272	5.17403192707759
"b4017"	0	0	0	0
"b4018"	1.02458836531343	0	0.958414656369409	0
"b4019"	6.14753019188058	2.67184848809892	14.3762198455411	15.5220957812328
"b4020"	1.02458836531343	0	0.958414656369409	2.06961277083104
"b4021"	2.04917673062686	0	0.638943104246272	1.03480638541552
"b4022"	1.02458836531343	0	0	0
"b4023"	0	0	0.319471552123136	0
"b4024"	3.07376509594029	5.34369697619783	6.70890259458586	20.6961277083104
"b4025"	14.344237114388	26.7184848809892	12.4593905328023	10.3480638541552
"b4026"	0	0	1.91682931273882	3.10441915624655
"b4027"	0	0	0	0
"b4028"	0	0	0	0
"b4029"	0	0	0.319471552123136	0
"b4030"	0	0	0	1.03480638541552
"b4031"	0	0	0.638943104246272	1.03480638541552
"b4032"	1.02458836531343	0	0	0
"b4033"	1.02458836531343	0	0	0
"b4034"	0	0	0.319471552123136	0
"b4035"	0	0	0	0
"b4036"	0	0	0	0
"b4037"	0	0	0.319471552123136	0
"b4038"	0	0	0	0
"b4039"	3.07376509594029	2.67184848809892	5.11154483397018	9.31325746873966
"b4040"	16.3934138450149	8.01554546429675	13.0983336370486	19.6613213228948
"b4041"	4.09835346125372	5.34369697619783	2.87524396910823	4.13922554166207
"b4042"	1.02458836531343	0	2.23630086486195	1.03480638541552
"b4043"	3.07376509594029	5.34369697619783	8.94520345944781	6.20883831249311
"b4044"	0	0	1.27788620849254	0
"b4045"	0	0	0.319471552123136	2.06961277083104
"b4046"	1.02458836531343	5.34369697619783	2.23630086486195	1.03480638541552
"b4047"	0	0	0	0
"b4048"	0	0	0	0
"b4049"	6.14753019188058	8.01554546429675	7.98678880307841	7.24364469790863
"b4050"	0	0	0.319471552123136	0
"b4051"	0	0	1.27788620849254	1.03480638541552
"b4052"	3.07376509594029	2.67184848809892	9.90361811581722	7.24364469790863
"b4053"	2.04917673062686	2.67184848809892	2.23630086486195	1.03480638541552
"b4054"	7.17211855719401	2.67184848809892	6.06995949033959	10.3480638541552
"b4055"	1.02458836531343	0	0.638943104246272	0
"b4056"	2.04917673062686	0	2.55577241698509	0
"b4057"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b4058"	8.19670692250744	5.34369697619783	5.43101638609332	4.13922554166207
"b4059"	11.2704720184477	8.01554546429675	7.34784569883213	8.27845108332414
"b4060"	3.07376509594029	5.34369697619783	2.23630086486195	3.10441915624655
"b4061"	0	0	0	0
"b4062"	0	0	2.55577241698509	1.03480638541552
"b4063"	0	0	1.91682931273882	0
"b4064"	21.516355671582	8.01554546429675	15.3346345019105	13.4524830104017
"b4065"	1.02458836531343	2.67184848809892	0.319471552123136	1.03480638541552
"b4066"	0	0	0	0
"b4067"	0	0	0	2.06961277083104
"b4068"	0	0	0	2.06961277083104
"b4069"	2.04917673062686	0	0.638943104246272	4.13922554166207
"b4070"	0	0	0	1.03480638541552
"b4071"	0	0	0	0
"b4072"	1.02458836531343	0	0	0
"b4073"	0	0	0.319471552123136	0
"b4074"	0	0	0	1.03480638541552
"b4075"	0	0	0.319471552123136	1.03480638541552
"b4076"	0	0	0	0
"b4077"	2.04917673062686	0	6.06995949033959	2.06961277083104
"b4078"	2.04917673062686	0	3.83365862547763	2.06961277083104
"b4079"	0	2.67184848809892	1.91682931273882	0
"b4080"	0	0	0	0
"b4081"	0	0	0.319471552123136	0
"b4082"	0	0	0	0
"b4083"	0	0	0	0
"b4084"	0	0	0	0
"b4085"	0	0	0	0
"b4086"	0	0	0	0
"b4087"	0	0	0	0
"b4088"	0	0	0	0
"b4089"	1.02458836531343	0	0.319471552123136	0
"b4090"	0	0	0	0
"b4092"	0	0	0	0
"b4093"	1.02458836531343	0	0	0
"b4094"	1.02458836531343	0	0	0
"b4095"	0	0	0	0
"b4096"	0	0	0	0
"b4097"	0	0	0	0
"b4098"	0	0	0	0
"b4099"	0	0	0	0
"b4100"	0	0	0	0
"b4101"	0	0	0	0
"b4102"	0	0	0	0
"b4105"	0	0	0	0
"b4106"	0	0	0	0
"b4107"	0	0	0	0
"b4108"	0	0	2.87524396910823	0
"b4109"	0	0	0.319471552123136	0
"b4110"	0	0	0	0
"b4111"	29.7130625940895	26.7184848809892	14.3762198455411	16.5569021666483
"b4112"	0	0	0	0
"b4113"	2.04917673062686	0	0.638943104246272	3.10441915624655
"b4114"	0	0	0	1.03480638541552
"b4115"	1.02458836531343	0	0	0
"b4116"	0	0	0	0
"b4117"	0	0	0.319471552123136	0
"b4118"	1.02458836531343	0	0.319471552123136	0
"b4119"	0	0	0	0
"b4120"	0	0	0.319471552123136	0
"b4121"	2.04917673062686	0	0	2.06961277083104
"b4122"	0	0	0	0
"b4123"	1.02458836531343	0	0.319471552123136	0
"b4124"	0	0	0	0
"b4125"	1.02458836531343	2.67184848809892	0.958414656369409	0
"b4126"	0	0	0	0
"b4127"	0	0	0	0
"b4128"	0	0	0	0
"b4129"	3.07376509594029	2.67184848809892	1.27788620849254	2.06961277083104
"b4130"	1.02458836531343	0	0.319471552123136	0
"b4131"	0	0	0	0
"b4132"	0	0	0	0
"b4133"	0	0	0.319471552123136	0
"b4135"	1.02458836531343	2.67184848809892	2.55577241698509	2.06961277083104
"b4136"	3.07376509594029	0	1.59735776061568	0
"b4137"	0	0	0.319471552123136	0
"b4138"	4.09835346125372	2.67184848809892	6.70890259458586	5.17403192707759
"b4139"	6.14753019188058	2.67184848809892	2.55577241698509	1.03480638541552
"b4140"	0	0	0	0
"b4141"	4.09835346125372	8.01554546429675	5.11154483397018	3.10441915624655
"b4142"	1.02458836531343	2.67184848809892	5.75048793821645	5.17403192707759
"b4143"	30.7376509594029	24.0466363928902	45.6844319536085	52.7751256561914
"b4144"	17.4180022103283	13.3592424404946	12.1399189806792	15.5220957812328
"b4145"	0	0	0.319471552123136	0
"b4146"	3.07376509594029	2.67184848809892	2.23630086486195	2.06961277083104
"b4147"	45.0818880737909	48.0932727857805	37.6976431505301	40.3574490312052
"b4148"	1.02458836531343	0	1.27788620849254	0
"b4149"	0	0	0	0
"b4150"	0	0	0.319471552123136	0
"b4151"	1.02458836531343	2.67184848809892	0.638943104246272	0
"b4152"	1.02458836531343	0	0.319471552123136	0
"b4153"	0	0	0	0
"b4154"	2.04917673062686	2.67184848809892	0.319471552123136	1.03480638541552
"b4155"	3.07376509594029	0	1.27788620849254	1.03480638541552
"b4156"	0	0	1.27788620849254	0
"b4157"	0	0	0	0
"b4158"	0	0	0	0
"b4159"	4.09835346125372	2.67184848809892	0.638943104246272	1.03480638541552
"b4160"	6.14753019188058	0	2.55577241698509	0
"b4161"	4.09835346125372	13.3592424404946	7.34784569883213	10.3480638541552
"b4162"	5.12294182656715	8.01554546429675	3.5141870733545	7.24364469790863
"b4166"	4.09835346125372	2.67184848809892	0.638943104246272	0
"b4167"	7.17211855719401	5.34369697619783	6.38943104246272	7.24364469790863
"b4168"	1.02458836531343	2.67184848809892	0.958414656369409	0
"b4169"	3.07376509594029	2.67184848809892	1.91682931273882	0
"b4170"	3.07376509594029	0	2.23630086486195	6.20883831249311
"b4171"	15.3688254797015	21.3747879047913	29.7108543474517	34.1486107187121
"b4172"	16.3934138450149	16.0310909285935	13.4178051891717	18.6265149374793
"b4173"	10.2458836531343	5.34369697619783	7.66731725095527	7.24364469790863
"b4174"	6.14753019188058	5.34369697619783	3.83365862547763	2.06961277083104
"b4175"	9.22129528782087	10.6873939523957	7.34784569883213	7.24364469790863
"b4176"	1.02458836531343	5.34369697619783	0.319471552123136	0
"b4177"	100.409659800716	74.8117576667696	65.4916681852429	86.9237363749035
"b4178"	9.22129528782087	8.01554546429675	6.38943104246272	6.20883831249311
"b4179"	13.3196487490746	10.6873939523957	5.11154483397018	4.13922554166207
"b4180"	5.12294182656715	2.67184848809892	6.06995949033959	14.4872893958173
"b4181"	0	0	0	0
"b4182"	0	0	0	0
"b4183"	0	0	0	0
"b4184"	0	0	0	0
"b4185"	0	0	0	0
"b4186"	0	2.67184848809892	0.638943104246272	0
"b4187"	0	5.34369697619783	0.319471552123136	1.03480638541552
"b4188"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b4189"	9.22129528782087	10.6873939523957	0.638943104246272	1.03480638541552
"b4190"	0	0	0	0
"b4191"	0	0	0	0
"b4192"	0	0	0	0
"b4193"	0	0	0	0
"b4194"	0	0	0	0
"b4195"	0	0	0	0
"b4196"	0	0	0.319471552123136	0
"b4197"	0	0	0.319471552123136	1.03480638541552
"b4198"	0	0	0	0
"b4199"	0	0	0	0
"b4200"	173.15543373797	176.342000214528	115.648701868575	151.081732270666
"b4201"	148.565312970447	133.592424404946	145.998499320273	114.863508781122
"b4202"	31.7622393247163	26.7184848809892	38.3365862547763	23.8005468645569
"b4203"	167.007903546089	130.920575916847	190.405045065389	173.847472749807
"b4204"	0	0	0	0
"b4205"	0	0	0	0
"b4206"	1.02458836531343	0	2.87524396910823	6.20883831249311
"b4207"	7.17211855719401	8.01554546429675	6.70890259458586	13.4524830104017
"b4208"	20.4917673062686	8.01554546429675	14.6956913976643	20.6961277083104
"b4209"	0	0	0.638943104246272	1.03480638541552
"b4210"	0	0	0	0
"b4211"	1.02458836531343	0	0.638943104246272	0
"b4212"	0	0	0.319471552123136	1.03480638541552
"b4213"	1.02458836531343	0	0.958414656369409	3.10441915624655
"b4214"	1.02458836531343	0	3.19471552123136	6.20883831249311
"b4215"	0	0	0	0
"b4216"	1.02458836531343	0	0	0
"b4217"	0	2.67184848809892	1.27788620849254	1.03480638541552
"b4218"	3.07376509594029	2.67184848809892	2.23630086486195	2.06961277083104
"b4219"	4.09835346125372	0	3.5141870733545	4.13922554166207
"b4220"	2.04917673062686	2.67184848809892	1.27788620849254	2.06961277083104
"b4221"	4.09835346125372	2.67184848809892	4.79207328184704	1.03480638541552
"b4222"	0	5.34369697619783	2.23630086486195	2.06961277083104
"b4223"	0	0	0.319471552123136	0
"b4224"	0	0	1.91682931273882	0
"b4225"	0	0	2.55577241698509	5.17403192707759
"b4226"	20.4917673062686	5.34369697619783	23.3214233049889	16.5569021666483
"b4227"	0	0	0	0
"b4230"	0	0	0.319471552123136	0
"b4231"	0	5.34369697619783	0.319471552123136	0
"b4232"	4.09835346125372	8.01554546429675	14.3762198455411	14.4872893958173
"b4233"	19.4671789409552	5.34369697619783	22.3630086486195	25.8701596353879
"b4234"	6.14753019188058	2.67184848809892	3.83365862547763	10.3480638541552
"b4235"	5.12294182656715	10.6873939523957	6.06995949033959	10.3480638541552
"b4237"	0	0	0.638943104246272	0
"b4238"	4.09835346125372	0	0	0
"b4239"	0	0	0	0
"b4240"	0	0	0	0
"b4241"	0	0	1.91682931273882	1.03480638541552
"b4242"	6.14753019188058	10.6873939523957	10.2230896679404	11.3828702395707
"b4243"	6.14753019188058	10.6873939523957	10.2230896679404	9.31325746873966
"b4244"	0	2.67184848809892	0.319471552123136	0
"b4245"	0	0	0.958414656369409	2.06961277083104
"b4246"	0	0	4.47260172972391	3.10441915624655
"b4248"	1.02458836531343	0	0	0
"b4249"	0	0	0.319471552123136	0
"b4251"	1.02458836531343	0	0.319471552123136	1.03480638541552
"b4252"	2.04917673062686	0	0	1.03480638541552
"b4253"	0	0	0	0
"b4254"	1.02458836531343	0	0.638943104246272	2.06961277083104
"b4255"	8.19670692250744	5.34369697619783	9.90361811581722	17.5917085520638
"b4256"	1.02458836531343	0	3.19471552123136	4.13922554166207
"b4257"	0	0	0.319471552123136	0
"b4258"	23.5655324022089	40.0777273214837	21.4045939922501	18.6265149374793
"b4259"	1.02458836531343	0	4.15313017760077	5.17403192707759
"b4260"	29.7130625940895	29.3903333690881	30.0303258995748	28.9745787916345
"b4261"	16.3934138450149	8.01554546429675	14.056748293418	9.31325746873966
"b4262"	11.2704720184477	18.7029394166924	10.2230896679404	16.5569021666483
"b4263"	2.04917673062686	0	2.23630086486195	4.13922554166207
"b4264"	0	0	0	1.03480638541552
"b4265"	2.04917673062686	0	1.59735776061568	1.03480638541552
"b4266"	0	0	0	0
"b4267"	0	0	0	1.03480638541552
"b4268"	0	0	0	0
"b4269"	4.09835346125372	0	0	3.10441915624655
"b4271"	0	0	0	0
"b4272"	0	0	0	0
"b4273"	0	2.67184848809892	0	0
"b4277"	0	0	0	0
"b4278"	0	2.67184848809892	0	0
"b4279"	0	0	0	0
"b4280"	0	0	0	0
"b4281"	0	0	0	0
"b4282"	0	0	0.319471552123136	0
"b4284"	0	0	0	0
"b4286"	0	0	0	0
"b4287"	0	0	0	0
"b4288"	0	0	0	0
"b4289"	2.04917673062686	0	0	0
"b4290"	1.02458836531343	5.34369697619783	0	0
"b4291"	2.04917673062686	0	0.319471552123136	0
"b4292"	7.17211855719401	18.7029394166924	0.958414656369409	4.13922554166207
"b4293"	10.2458836531343	16.0310909285935	0.638943104246272	3.10441915624655
"b4294"	0	0	0.319471552123136	0
"b4295"	2.04917673062686	5.34369697619783	0	1.03480638541552
"b4296"	0	0	0.319471552123136	0
"b4297"	1.02458836531343	0	0	0
"b4298"	0	0	0	0
"b4299"	0	0	0	0
"b4300"	0	0	0	0
"b4301"	0	0	0	0
"b4302"	0	0	0.319471552123136	0
"b4303"	0	0	0	0
"b4304"	0	0	0	0
"b4305"	0	0	0	0
"b4306"	0	0	0	0
"b4307"	0	0	0	0
"b4308"	0	0	0	0
"b4309"	0	0	0	0
"b4310"	0	0	0	0
"b4311"	0	0	0	0
"b4312"	0	0	0	0
"b4313"	1.02458836531343	0	0	0
"b4314"	34.8360044206566	32.062181857187	4.47260172972391	0
"b4315"	4.09835346125372	2.67184848809892	0	0
"b4316"	0	2.67184848809892	0	0
"b4317"	2.04917673062686	0	0	0
"b4318"	0	0	0	0
"b4319"	0	0	0	0
"b4320"	0	0	0	0
"b4321"	0	0	0.638943104246272	0
"b4322"	2.04917673062686	0	3.5141870733545	4.13922554166207
"b4323"	0	0	0.958414656369409	4.13922554166207
"b4324"	6.14753019188058	5.34369697619783	7.66731725095527	6.20883831249311
"b4325"	0	0	0	0
"b4326"	0	0	0	0
"b4327"	0	0	0	0
"b4328"	0	0	0.319471552123136	1.03480638541552
"b4329"	0	0	0	0
"b4330"	0	0	0	0
"b4331"	0	0	0	0
"b4332"	1.02458836531343	0	0	0
"b4333"	0	0	0	0
"b4334"	0	0	0	0
"b4335"	1.02458836531343	0	0	0
"b4336"	0	0	0	0
"b4337"	2.04917673062686	0	0	0
"b4340"	0	0	0.319471552123136	0
"b4341"	0	0	0	0
"b4342"	1.02458836531343	2.67184848809892	0.319471552123136	0
"b4345"	0	0	0	0
"b4346"	0	0	0	0
"b4347"	0	0	0	0
"b4348"	0	0	0	0
"b4349"	1.02458836531343	0	0	0
"b4350"	0	2.67184848809892	0	0
"b4351"	2.04917673062686	0	0.319471552123136	0
"b4352"	2.04917673062686	0	0.319471552123136	0
"b4353"	0	0	0	0
"b4354"	8.19670692250744	10.6873939523957	3.83365862547763	8.27845108332414
"b4355"	0	2.67184848809892	0	0
"b4356"	0	0	0	0
"b4357"	0	0	0	0
"b4358"	0	0	0	0
"b4359"	0	0	3.19471552123136	5.17403192707759
"b4360"	3.07376509594029	0	2.23630086486195	1.03480638541552
"b4361"	1.02458836531343	0	1.91682931273882	1.03480638541552
"b4362"	4.09835346125372	0	2.87524396910823	3.10441915624655
"b4363"	0	0	0	0
"b4364"	0	0	0	1.03480638541552
"b4365"	0	0	0.319471552123136	0
"b4366"	0	0	0	0
"b4367"	13.3196487490746	26.7184848809892	21.085122440127	15.5220957812328
"b4371"	3.07376509594029	13.3592424404946	7.34784569883213	9.31325746873966
"b4372"	3.07376509594029	0	0.638943104246272	2.06961277083104
"b4373"	1.02458836531343	0	1.91682931273882	0
"b4374"	2.04917673062686	0	1.59735776061568	3.10441915624655
"b4375"	25.6147091328358	10.6873939523957	23.3214233049889	28.9745787916345
"b4376"	8.19670692250744	8.01554546429675	2.23630086486195	4.13922554166207
"b4377"	1.02458836531343	0	0.958414656369409	1.03480638541552
"b4378"	0	0	1.91682931273882	0
"b4379"	0	0	0	0
"b4380"	0	0	0.319471552123136	0
"b4381"	12.2950603837612	2.67184848809892	80.8263026871535	84.8541236040725
"b4382"	2.04917673062686	2.67184848809892	41.5313017760077	40.3574490312052
"b4383"	18.4425905756417	24.0466363928902	48.5596759227167	49.6707064999449
"b4384"	6.14753019188058	8.01554546429675	6.06995949033959	11.3828702395707
"b4385"	0	0	0.319471552123136	0
"b4386"	2.04917673062686	0	2.55577241698509	0
"b4387"	0	0	0.638943104246272	1.03480638541552
"b4388"	5.12294182656715	2.67184848809892	5.11154483397018	6.20883831249311
"b4389"	5.12294182656715	8.01554546429675	3.83365862547763	3.10441915624655
"b4390"	4.09835346125372	0	1.27788620849254	3.10441915624655
"b4391"	26.6392974981492	13.3592424404946	28.7524396910823	26.9049660208035
"b4392"	0	5.34369697619783	1.59735776061568	5.17403192707759
"b4393"	1.02458836531343	0	0.319471552123136	0
"b4394"	0	0	1.27788620849254	3.10441915624655
"b4395"	9.22129528782087	10.6873939523957	14.3762198455411	23.8005468645569
"b4396"	7.17211855719401	5.34369697619783	5.75048793821645	4.13922554166207
"b4397"	0	2.67184848809892	1.27788620849254	2.06961277083104
"b4398"	0	2.67184848809892	1.91682931273882	2.06961277083104
"b4399"	0	2.67184848809892	0.319471552123136	0
"b4400"	0	0	0.958414656369409	0
"b4401"	14.344237114388	10.6873939523957	20.1267077837576	12.4176766249862
"b4402"	0	0	0	0
"b4403"	0	0	0.638943104246272	2.06961277083104
"b4406"	3.07376509594029	0	4.15313017760077	2.06961277083104
"b4407"	1.02458836531343	2.67184848809892	6.70890259458586	8.27845108332414
"b4409"	0	0	1.91682931273882	1.03480638541552
"b4410"	1.02458836531343	0	0.638943104246272	0
"b4411"	1.02458836531343	2.67184848809892	0.958414656369409	2.06961277083104
"b4412"	0	0	0	0
"b4415"	0	0	0	0
"b4419"	0	0	0	0
"b4421"	1.02458836531343	0	0.958414656369409	0
"b4423"	2.04917673062686	0	0	1.03480638541552
"b4428"	2.04917673062686	0	0.638943104246272	1.03480638541552
"b4453"	1.02458836531343	0	1.59735776061568	1.03480638541552
"b4455"	0	0	0	0
"b4460"	0	0	0	0
"b4461"	0	0	0	0
"b4462"	0	0	0	0
"b4463"	0	0	0	0
"b4464"	0	0	0	0
"b4465"	0	0	0	0
"b4466"	0	0	0.319471552123136	0
"b4467"	0	5.34369697619783	0.319471552123136	0
"b4468"	0	0	0	0
"b4469"	13.3196487490746	21.3747879047913	6.70890259458586	7.24364469790863
"b4470"	3.07376509594029	0	0.958414656369409	0
"b4471"	1.02458836531343	0	1.59735776061568	1.03480638541552
"b4472"	0	0	0.638943104246272	1.03480638541552
"b4473"	3.07376509594029	5.34369697619783	1.59735776061568	2.06961277083104
"b4474"	0	0	0.638943104246272	0
"b4475"	1.02458836531343	0	0.958414656369409	0
"b4476"	1.02458836531343	0	0	0
"b4477"	0	0	0.319471552123136	1.03480638541552
"b4478"	0	0	0	0
"b4479"	1.02458836531343	2.67184848809892	1.27788620849254	3.10441915624655
"b4480"	0	0	0.638943104246272	1.03480638541552
"b4481"	0	0	1.59735776061568	0
"b4482"	0	0	0.319471552123136	0
"b4483"	3.07376509594029	2.67184848809892	1.91682931273882	0
"b4484"	0	2.67184848809892	2.55577241698509	1.03480638541552
"b4485"	1.02458836531343	0	0	0
"b4486"	0	0	0	0
"b4487"	0	0	0	0
"b4488"	35.8605927859701	26.7184848809892	47.9207328184704	53.8099320416069
"b4490"	23.5655324022089	34.7340303452859	3.19471552123136	2.06961277083104
"b4491"	1.02458836531343	0	0	0
"b4492"	6.14753019188058	8.01554546429675	0.319471552123136	0
"b4493"	10.2458836531343	5.34369697619783	7.028374146709	5.17403192707759
"b4494"	0	0	0	0
"b4495"	0	0	0	0
"b4496"	0	0	0	2.06961277083104
"b4497"	0	0	0	0
"b4498"	0	0	0	0
"b4500"	1.02458836531343	0	0	0
"b4501"	0	0	0.319471552123136	0
"b4502"	0	0	1.27788620849254	1.03480638541552
"b4503"	0	0	0	0
"b4504"	0	0	0	0
"b4506"	1.02458836531343	0	0	0
"b4509"	0	0	0	0
"b4510"	0	0	0	0
"b4511"	0	0	0.319471552123136	1.03480638541552
"b4512"	0	0	0.319471552123136	0
"b4513"	0	0	0	0
"b4514"	0	0	0	0
"b4515"	0	0	1.27788620849254	1.03480638541552
"b4516"	0	0	0	0
"b4517"	0	2.67184848809892	0	0
"b4518"	0	0	0	0
"b4519"	0	0	0.319471552123136	0
"b4520"	0	0	0.319471552123136	0
"b4521"	1.02458836531343	0	0.319471552123136	0
"b4522"	3.07376509594029	0	1.27788620849254	1.03480638541552
"b4523"	0	0	0	1.03480638541552
"b4524"	0	0	0	0
"b4525"	0	0	0	0
"b4526"	0	0	0	0
"b4527"	0	0	0	0
"b4528"	1.02458836531343	0	0	0
"b4529"	2.04917673062686	5.34369697619783	0.958414656369409	1.03480638541552
"b4532"	1.02458836531343	2.67184848809892	14.6956913976643	12.4176766249862
"b4533"	0	0	0	0
"b4534"	0	0	0	1.03480638541552
"b4535"	0	0	0	0
"b4536"	0	0	0	0
"b4537"	0	0	1.91682931273882	0
"b4538"	0	2.67184848809892	0	0
"b4539"	0	0	3.5141870733545	2.06961277083104
"b4541"	0	0	0	0
"b4542"	0	2.67184848809892	0	1.03480638541552
"b4543"	0	0	2.55577241698509	0
"b4544"	0	0	0	0
